path	doc_name	sentence	reference	pictos_ref_ids	sense_keys
enregistrement117.wav	San Jorge_Cuento_y_Actividades	le dragon sortit du lac et mangea la princesse St George	el dragon salio del lago comer la princesa San Jorge	[[], [5572], [28689], [], [6022], [], [2349], [], [5554], [5576], [5576]]	[[], ['dragon%1:18:02::', 'firedrake%1:18:00::'], ['exit%2:38:00::', 'get_out%2:38:01::', 'go_out%2:38:00::', 'leave%2:38:00::'], [], ['lake%1:17:00::'], [], ['eat%2:34:00::', 'consume%2:34:00::', 'have%2:34:00::', 'ingest%2:34:00::', 'take%2:34:00::', 'take_in%2:34:00::'], [], ['princess%1:18:00::'], ['george%1:18:00::', 'saint_george%1:18:00::', 'st._george%1:18:00::'], ['george%1:18:00::', 'saint_george%1:18:00::', 'st._george%1:18:00::']]
enregistrement118.wav	San Jorge_Cuento_y_Actividades	Du sang du dragon poussa une rose	la sangre dragon crecio una rosa	[[], [2803], [], [5572], [23991], [], [3151]]	[[], ['blood%1:08:00::'], [], ['dragon%1:18:02::', 'firedrake%1:18:00::'], ['grow%2:30:02::', 'farm%2:36:00::', 'grow%2:36:00::', 'produce%2:36:05::', 'raise%2:36:03::'], [], ['rose%1:20:00::', 'rosebush%1:20:00::']]
enregistrement119.wav	Una_ninya_fue_a_jugar	Lundi avant le déjeuner une petite fille est allée jouer	lunes antes de almorzar, una niña fue a jugar	[[6554], [13028], [], [28414], [], [], [27509], [], [], [23392]]	[['mon%1:28:00::', 'monday%1:28:00::'], ['before%4:02:03::', 'earlier%4:02:00::'], [], ['eat%2:34:01::'], [], [], ['female_child%1:18:00::', 'girl%1:18:02::', 'little_girl%1:18:00::'], [], [], ['play%2:41:03::']]
enregistrement120.wav	Una_ninya_fue_a_jugar	mais elle n'a pas pu jouer parce qu'elle devait laver	pero no pudo jugar porque tenia que lavar	[[11377], [], [5525], [], [], [], [23392], [11348], [11348], [], [], [8977]]	[[], [], ['no%1:10:00::', 'no%4:02:00::', 'deny%2:32:00::', 'deny%2:40:00::', 'refuse%2:40:01::'], [], [], [], ['play%2:41:03::'], [], [], [], [], ['lave%2:29:00::', 'wash%2:29:00::', 'hand-wash%2:35:00::', 'handwash%2:35:00::']]
enregistrement121.wav	Una_ninya_fue_a_jugar	C’est comme ça qu’elle lavait quand je l’ai vue	asi lavaba que yo la vi	[[], [], [], [], [], [], [8617], [], [2617], [], [], [6564]]	[[], [], [], [], [], [], ['launder%2:35:00::', 'wash%2:35:00::', 'do_the_dishes%2:35:00::', 'wash_up%2:35:02::', 'scouring%1:04:00::', 'scrub%1:04:00::', 'scrubbing%1:04:00::', 'scour%2:35:01::', 'scrub%2:35:00::'], [], [], [], [], ['see%2:39:00::', 'look%2:39:00::', 'consider%2:39:08::', 'look_at%2:39:01::', 'view%2:39:00::', 'observe%2:39:00::']]
enregistrement122.wav	Una_ninya_fue_a_jugar	Mardi avant le déjeuner une petite fille est allée jouer	martes antes de almorzar una niña fue a jugar	[[6557], [13028], [], [28414], [], [], [27509], [], [], [23392]]	[['tues%1:28:00::', 'tuesday%1:28:00::'], ['before%4:02:03::', 'earlier%4:02:00::'], [], ['eat%2:34:01::'], [], [], ['female_child%1:18:00::', 'girl%1:18:02::', 'little_girl%1:18:00::'], [], [], ['play%2:41:03::']]
enregistrement123.wav	Una_ninya_fue_a_jugar	mais elle n'a pas pu jouer parce qu'elle devait repasser	pero no pudo jugar porque tenia que planchar	[[11377], [], [5525], [], [], [], [23392], [11348], [11348], [11348], [], [26330]]	[[], [], ['no%1:10:00::', 'no%4:02:00::', 'deny%2:32:00::', 'deny%2:40:00::', 'refuse%2:40:01::'], [], [], [], ['play%2:41:03::'], [], [], [], [], ['iron%2:35:00::', 'iron_out%2:35:00::', 'press%2:35:03::']]
enregistrement124.wav	Una_ninya_fue_a_jugar	C’est comme ça qu’elle repassait quand je l’ai vue	asi planchaba que yo la vi	[[], [], [], [], [], [], [26330], [], [31807], [], [], [6564]]	[[], [], [], [], [], [], ['iron%2:35:00::', 'iron_out%2:35:00::', 'press%2:35:03::'], [], [], [], [], ['see%2:39:00::', 'look%2:39:00::', 'consider%2:39:08::', 'look_at%2:39:01::', 'view%2:39:00::', 'observe%2:39:00::']]
enregistrement125.wav	Una_ninya_fue_a_jugar	Mercredi avant le déjeuner une petite fille est allée jouer	miércoles antes de almorzar, una niña fue a jugar	[[6563], [13028], [], [28414], [], [], [27509], [], [], [23392]]	[['midweek%1:28:01::', 'wed%1:28:00::', 'wednesday%1:28:00::'], ['before%4:02:03::', 'earlier%4:02:00::'], [], ['eat%2:34:01::'], [], [], ['female_child%1:18:00::', 'girl%1:18:02::', 'little_girl%1:18:00::'], [], [], ['play%2:41:03::']]
enregistrement126.wav	Una_ninya_fue_a_jugar	mais elle n'a pas pu jouer parce qu'elle devait garder les bêtes	pero no pudo jugar porque tenia que guardar	[[11377], [], [5525], [], [], [], [23392], [11348], [11348], [], [], [24208], [], [8680]]	[[], [], ['no%1:10:00::', 'no%4:02:00::', 'deny%2:32:00::', 'deny%2:40:00::', 'refuse%2:40:01::'], [], [], [], ['play%2:41:03::'], [], [], [], [], ['accomplish%2:41:00::', 'achieve%2:41:00::', 'attain%2:41:00::', 'reach%2:41:00::', 'grab%2:38:02::', 'obtain%2:40:00::'], [], ['pick_up%2:35:01::', 'clean_up%2:30:03::', 'neaten%2:30:00::', 'square_away%2:30:00::', 'straighten%2:30:00::', 'straighten_out%2:30:00::', 'tidy%2:30:00::', 'tidy_up%2:30:00::']]
enregistrement127.wav	Una_ninya_fue_a_jugar	jeudi avant le déjeuner une petite fille est allée jouer	jueves antes de almorzar, una niña fue a jugar	[[6563], [13028], [], [28414], [], [], [27509], [], [], [23392]]	[['midweek%1:28:01::', 'wed%1:28:00::', 'wednesday%1:28:00::'], ['before%4:02:03::', 'earlier%4:02:00::'], [], ['eat%2:34:01::'], [], [], ['female_child%1:18:00::', 'girl%1:18:02::', 'little_girl%1:18:00::'], [], [], ['play%2:41:03::']]
enregistrement128.wav	Una_ninya_fue_a_jugar	mais elle n’a pas pu jouer parce qu'elle devait cuisiner	pero no pudo jugar porque tenia que cocinar	[[11377], [], [5525], [], [], [], [23392], [11348], [11348], [], [], [2342]]	[[], [], ['no%1:10:00::', 'no%4:02:00::', 'deny%2:32:00::', 'deny%2:40:00::', 'refuse%2:40:01::'], [], [], [], ['play%2:41:03::'], [], [], [], [], ['cook%2:36:00::', 'fix%2:36:00::', 'make%2:36:07::', 'prepare%2:36:01::', 'ready%2:36:00::', 'cook%2:36:01::', 'stew%2:30:00::']]
enregistrement129.wav	Una_ninya_fue_a_jugar	C'est comme ça qu'elle cuisinait quand je l'ai vue	asi cocinaba que yo la vi	[[], [], [], [], [], [], [2342], [], [2617], [], [], [6564]]	[[], [], [], [], [], [], ['cook%2:36:00::', 'fix%2:36:00::', 'make%2:36:07::', 'prepare%2:36:01::', 'ready%2:36:00::', 'cook%2:36:01::', 'stew%2:30:00::'], [], [], [], [], ['see%2:39:00::', 'look%2:39:00::', 'consider%2:39:08::', 'look_at%2:39:01::', 'view%2:39:00::', 'observe%2:39:00::']]
enregistrement130.wav	Una_ninya_fue_a_jugar	vendredi avant le déjeuner une petite fille est allée jouer	viernes antes de almorzar una niña fue a jugar	[[6629], [13028], [], [28414], [], [], [27509], [], [], [23392]]	[['fri%1:28:00::', 'friday%1:28:00::'], ['before%4:02:03::', 'earlier%4:02:00::'], [], ['eat%2:34:01::'], [], [], ['female_child%1:18:00::', 'girl%1:18:02::', 'little_girl%1:18:00::'], [], [], ['play%2:41:03::']]
enregistrement131.wav	Una_ninya_fue_a_jugar	mais elle n’a pas pu jouer parce qu'elle devait passer l'aspirateur	pero no pudo jugar porque tenia que aspirar	[[11377], [], [5525], [], [], [], [23392], [11348], [11348], [], [], [4877], [4877], [4877]]	[[], [], ['no%1:10:00::', 'no%4:02:00::', 'deny%2:32:00::', 'deny%2:40:00::', 'refuse%2:40:01::'], [], [], [], ['play%2:41:03::'], [], [], [], [], ['hoover%2:35:00::', 'vacuum%2:35:00::', 'vacuum-clean%2:35:00::'], ['hoover%2:35:00::', 'vacuum%2:35:00::', 'vacuum-clean%2:35:00::'], ['hoover%2:35:00::', 'vacuum%2:35:00::', 'vacuum-clean%2:35:00::']]
enregistrement132.wav	Una_ninya_fue_a_jugar	samedi avant le déjeuner une petite fille est allée jouer	sabado antes de almorzar una niña fue a jugar	[[6605], [13028], [], [28414], [], [], [27509], [], [], [23392]]	[['sabbatum%1:28:00::', 'sat%1:28:00::', 'saturday%1:28:00::'], ['before%4:02:03::', 'earlier%4:02:00::'], [], ['eat%2:34:01::'], [], [], ['female_child%1:18:00::', 'girl%1:18:02::', 'little_girl%1:18:00::'], [], [], ['play%2:41:03::']]
enregistrement133.wav	Una_ninya_fue_a_jugar	mais elle n’a pas pu jouer parce qu’elle devait faire la vaisselle	pero no pudo jugar porque tenia que fregar	[[11377], [], [5525], [], [], [], [23392], [11348], [11348], [], [], [3323], [3323], [3323]]	[[], [], ['no%1:10:00::', 'no%4:02:00::', 'deny%2:32:00::', 'deny%2:40:00::', 'refuse%2:40:01::'], [], [], [], ['play%2:41:03::'], [], [], [], [], ['scrub%2:29:00::', 'scrub_up%2:29:00::', 'mop%2:35:01::', 'mop_up%2:35:00::', 'wipe_up%2:35:00::'], ['scrub%2:29:00::', 'scrub_up%2:29:00::', 'mop%2:35:01::', 'mop_up%2:35:00::', 'wipe_up%2:35:00::'], ['scrub%2:29:00::', 'scrub_up%2:29:00::', 'mop%2:35:01::', 'mop_up%2:35:00::', 'wipe_up%2:35:00::']]
enregistrement134.wav	Una_ninya_fue_a_jugar	Dimanche avant le déjeuner une petite fille est allée jouer	domingo antes de almorzar una niña fue a jugar	[[6478], [13028], [], [28414], [], [], [27509], [], [], [23392]]	"[['dominicus%1:28:00::', ""lord's_day%1:28:00::"", 'sun%1:28:00::', 'sunday%1:28:00::'], ['before%4:02:03::', 'earlier%4:02:00::'], [], ['eat%2:34:01::'], [], [], ['female_child%1:18:00::', 'girl%1:18:02::', 'little_girl%1:18:00::'], [], [], ['play%2:41:03::']]"
enregistrement135.wav	Una_ninya_fue_a_jugar	mais elle n'a pas pu jouer parce qu’elle devait se reposer	pero no pudo jugar porque tenia que descansar	[[11377], [], [5525], [], [], [], [23392], [11348], [11348], [], [], [], [3299]]	[[], [], ['no%1:10:00::', 'no%4:02:00::', 'deny%2:32:00::', 'deny%2:40:00::', 'refuse%2:40:01::'], [], [], [], ['play%2:41:03::'], [], [], [], [], [], ['rest%2:29:00::']]
enregistrement136.wav	Poema_Carmen_Conde	Chante dans mon cœur	a mi me canta en el pecho	[[2315], [7034], [8476], [2853]]	[['sing%2:36:00::'], [], [], ['breast%1:08:01::', 'chest%1:08:01::']]
enregistrement137.wav	Poema_Carmen_Conde	un rossignol	un pajaro ruiseñor	[[8474], [2490]]	[[], ['bird%1:05:00::']]
enregistrement138.wav	Poema_Carmen_Conde	Chante sur ta bouche	a ti te canta en la boca	[[2315], [7034], [8476], [2663]]	[['sing%2:36:00::'], [], [], ['mouth%1:08:01::', 'oral_cavity%1:08:00::', 'oral_fissure%1:08:00::', 'rima_oris%1:08:00::', 'mouth%1:08:00::']]
enregistrement139.wav	Poema_Carmen_Conde	Le baiser que je te donne	el beso que te doy yo	[[8476], [11525], [11351], [2617], [6625], [17038]]	[[], ['buss%1:04:00::', 'kiss%1:04:00::', 'osculation%1:04:00::'], [''], [], [], ['give%2:40:00::', 'offer%2:40:00::', 'proffer%2:40:00::', 'give%2:40:06::', 'hand%2:40:00::', 'pass%2:40:00::', 'pass_on%2:40:01::', 'reach%2:40:00::', 'turn_over%2:40:00::']]
enregistrement140.wav	Poema_Carmen_Conde	combien d'oiseaux sont rassemblés	cuantas aves se reunen	[[], [], [26270], [], [10243]]	[[], [], ['bird%1:05:00::'], [], ['flock%1:14:00::']]
enregistrement141.wav	Poema_Carmen_Conde	pour faire une chanson	para hacerse una cancioni	[[7194], [], [8474], [24791]]	[[], [], [], ['music%1:04:00::', 'song%1:10:00::', 'vocal%1:10:01::', 'composing%1:04:00::', 'composition%1:04:02::', 'musical_score%1:10:00::', 'score%1:10:00::', 'staff%1:10:00::', 'stave%1:10:00::']]
enregistrement142.wav	Poema_Carmen_Conde	J'ouvre ma main et j'attends	abro la mano y espero	[[], [10137], [8474], [2928], [11399], [], [16697]]	[[], ['open%2:35:08::', 'spread%2:35:03::', 'spread_out%2:35:03::', 'unfold%2:35:00::'], [], ['right%1:08:00::', 'right_hand%1:08:00::'], [], [], ['wait%2:42:00::']]
enregistrement143.wav	Poema_Carmen_Conde	que se pose le rossignol	que se pose el ruiseñor	[[11351], [6481], [25353], [8474], [2490]]	[[''], [''], ['alight%2:38:00::', 'climb_down%2:38:00::'], [], ['bird%1:05:00::']]
enregistrement144.wav	Poema_Carmen_Conde	tu fermes ta bouche et dedans	cierras la boca y en ella	[[], [], [8476], [2663], [11399], [7034]]	[[], [], [], ['mouth%1:08:01::', 'oral_cavity%1:08:00::', 'oral_fissure%1:08:00::', 'rima_oris%1:08:00::', 'mouth%1:08:00::'], [], []]
enregistrement145.wav	Poema_Carmen_Conde	S’installe mon cœur	se mete mi corazon	[[6481], [5514], [12264], [2715]]	[[''], ['enclose%2:30:00::', 'inclose%2:30:00::', 'insert%2:30:00::', 'introduce%2:30:03::', 'put_in%2:30:00::', 'stick_in%2:30:00::', 'enter%2:35:03::', 'infix%2:35:01::', 'insert%2:35:00::', 'introduce%2:35:00::', 'enclose%2:30:00::', 'inclose%2:30:00::', 'insert%2:30:00::', 'introduce%2:30:03::', 'put_in%2:30:00::', 'stick_in%2:30:00::'], [], ['heart%1:08:00::', 'pump%1:08:00::', 'ticker%1:08:00::']]
enregistrement146.wav	Poema_Carmen_Conde	Prends soin de lui comme moi je prends soin	cuidalo como yo cuido	[[], [], [], [], [12313], [], [2617], [11691], [11691]]	[[], [], [], [], [], [], [], ['care_for%2:29:00::', 'treat%2:29:00::'], ['care_for%2:29:00::', 'treat%2:29:00::']]
enregistrement147.wav	Poema_Carmen_Conde	Dans mon cœur du rossignol	en mi pecho al ruiseñor	[[7034], [12264], [2853], [11709], [2490]]	[[], [], ['breast%1:08:01::', 'chest%1:08:01::'], [], ['bird%1:05:00::']]
enregistrement148.wav	Poema_Rafael_Alberti	le printemps est arrivé	la primavera ha venido	[[8476], [5553], [], [11708]]	[[], ['spring%1:28:00::', 'springtime%1:28:00::'], [], ['come%2:38:00::', 'come_up%2:38:02::', 'arrive%2:38:00::', 'come%2:38:04::', 'get%2:38:00::']]
enregistrement149.wav	Poema_Rafael_Alberti	Laissant dans l’oliveraie	dejando en el olivar	[[6215], [7034], [8476], [3057]]	[['let_go%2:35:00::', 'let_go_of%2:35:00::', 'release%2:35:00::', 'relinquish%2:35:02::', 'drop%2:38:05::', 'drop_down%2:38:00::', 'sink%2:38:01::', 'drop%2:38:00::', 'cast%2:35:01::', 'cast_off%2:35:00::', 'drop%2:35:01::', 'shake_off%2:35:00::', 'shed%2:35:01::', 'throw%2:35:07::', 'throw_away%2:35:00::', 'throw_off%2:35:00::'], [], [], ['tree%1:20:00::']]
enregistrement150.wav	Poema_Rafael_Alberti	un livre dans chaque nid	un libro en cada nido	[[8474], [2450], [7034], [], [7173]]	[[], ['book%1:10:00::'], [], [], ['nest%1:17:00::']]
enregistrement151.wav	Poema_Rafael_Alberti	tant que la paix dans le monde	mientras la paz en el mundo	[[24737], [], [7029], [8182], [7034], [8476], [30015]]	[[], [], [], ['peace%1:26:00::', 'peace%1:26:01::'], [], [], ['earth%1:17:00::', 'globe%1:17:00::', 'world%1:17:00::', 'planet%1:17:01::']]
enregistrement152.wav	Poema_Rafael_Alberti	Ne meurt pas	no se nos vaya muriendo	[[5525], [29863], []]	"[['no%1:10:00::', 'no%4:02:00::', 'deny%2:32:00::', 'deny%2:40:00::', 'refuse%2:40:01::'], ['buy_the_farm%2:30:00::', ""cash_in_one's_chips%2:30:00::"", 'choke%2:30:01::', 'conk%2:30:00::', 'croak%2:30:00::', 'decease%2:30:00::', 'die%2:30:00::', 'drop_dead%2:30:00::', 'exit%2:30:00::', 'expire%2:30:00::', 'give-up_the_ghost%2:30:00::', 'go%2:30:00::', 'kick_the_bucket%2:30:00::', 'pass%2:30:11::', 'pass_away%2:30:00::', 'perish%2:30:00::', 'pop_off%2:30:00::', 'snuff_it%2:30:00::'], []]"
enregistrement153.wav	Poema_Rafael_Alberti	un livre ouvert à l'aube	un libro abierto en el alba	[[8474], [2450], [4549], [7034], [8476], [3175]]	[[], ['book%1:10:00::'], ['open%3:00:01::', 'unfastened%3:00:04::'], [], [], ['dawn%2:30:00::']]
enregistrement154.wav	Poema_Rafael_Alberti	et un autre au crépuscule	y otro en el atardecer	[[11399], [], [17054], [7034], [3176]]	[[], [], ['other%3:00:00::', 'another%5:00:00:other:00', 'some_other%5:00:00:other:00'], [], ['dusk%2:30:00::', 'darken%2:30:00::']]
enregistrement155.wav	LOS_OFICIOS	Je me lève je me rassieds	me pongo de pie me vuelvo a sentar	[[], [], [6548], [], [], [6611]]	[[], [], ['bring_up%2:38:00::', 'elevate%2:38:00::', 'get_up%2:38:00::', 'lift%2:38:00::', 'raise%2:38:00::', 'straighten%2:38:01::', 'straighten%2:35:00::', 'straighten_out%2:35:00::', 'arise%2:38:00::', 'get_up%2:38:01::', 'rise%2:38:05::', 'stand_up%2:38:00::', 'uprise%2:38:03::'], [], [], ['sit%2:38:00::', 'sit_down%2:38:00::', 'sit%2:35:00::', 'sit_down%2:35:03::']]
enregistrement156.wav	LOS_OFICIOS	parce que nous allons jouer les métiers	porque a los oficios vamos a jugar	[[11348], [11348], [], [], [6537], [8477], [7795]]	[[], [], [], [], ['play%2:41:03::', 'play%2:41:00::', 'recreate%2:41:00::'], [], ['worker%1:18:00::', 'prole%1:18:00::', 'proletarian%1:18:00::', 'worker%1:18:01::', 'professional%1:18:00::', 'professional_person%1:18:00::']]
enregistrement157.wav	LOS_OFICIOS	Il était une fois un garçon charpentier	habia una vez un nino carpintero	[[], [], [], [7291], [], [7176], [2687]]	[[], [], [], ['number%1:10:01::', 'numeral%1:10:00::', '1%5:00:00:cardinal:00', 'ane%5:00:00:cardinal:00', 'i%5:00:00:cardinal:00', 'one%5:00:00:cardinal:00', '1%1:23:00::', 'ace%1:23:00::', 'i%1:23:00::', 'one%1:23:00::', 'single%1:23:00::', 'unity%1:23:00::', 'number%1:23:00::', 'odd%3:00:00::', 'uneven%3:00:04::'], [], ['boy%1:18:00::', 'male_child%1:18:00::'], ['carpenter%1:18:00::']]
enregistrement158.wav	LOS_OFICIOS	martelant avec un marteau	que golpeaba con martillo	[[2687], [7064], [], [2922]]	"[['carpenter%1:18:00::'], [], [], ['hammer%1:06:00::', ""carpenter's_hammer%1:06:00::"", 'claw_hammer%1:06:00::', 'clawhammer%1:06:00::']]"
enregistrement159.wav	LOS_OFICIOS	à tout moment une planche	a todas horas un tablero	[[], [5596], [], [], [6143]]	[[], ['all%4:02:00::', 'altogether%4:02:04::', 'completely%4:02:04::', 'entirely%4:02:00::', 'right%4:02:07::', 'totally%4:02:00::', 'whole%4:02:00::', 'wholly%4:02:00::', 'all%5:00:00:complete:00'], [], [], ['wood%1:27:00::', 'board%1:27:00::', 'plank%1:27:00::']]
enregistrement160.wav	LOS_OFICIOS	Je me lève je me rassieds	me pongo de pie me vuelvo a sentar	[[], [], [6548], [], [], [6611]]	[[], [], ['bring_up%2:38:00::', 'elevate%2:38:00::', 'get_up%2:38:00::', 'lift%2:38:00::', 'raise%2:38:00::', 'straighten%2:38:01::', 'straighten%2:35:00::', 'straighten_out%2:35:00::', 'arise%2:38:00::', 'get_up%2:38:01::', 'rise%2:38:05::', 'stand_up%2:38:00::', 'uprise%2:38:03::'], [], [], ['sit%2:38:00::', 'sit_down%2:38:00::', 'sit%2:35:00::', 'sit_down%2:35:03::']]
enregistrement161.wav	LOS_OFICIOS	Il était une fois un garçon coiffeur	habia una vez un nino peluquero	[[], [], [], [7291], [], [7176], [2849]]	[[], [], [], ['number%1:10:01::', 'numeral%1:10:00::', '1%5:00:00:cardinal:00', 'ane%5:00:00:cardinal:00', 'i%5:00:00:cardinal:00', 'one%5:00:00:cardinal:00', '1%1:23:00::', 'ace%1:23:00::', 'i%1:23:00::', 'one%1:23:00::', 'single%1:23:00::', 'unity%1:23:00::', 'number%1:23:00::', 'odd%3:00:00::', 'uneven%3:00:04::'], [], ['boy%1:18:00::', 'male_child%1:18:00::'], ['hairdresser%1:18:00::', 'hairstylist%1:18:00::', 'styler%1:18:00::', 'stylist%1:18:01::']]
enregistrement162.wav	LOS_OFICIOS	Coupant avec des ciseaux	que cortaba con tijeras	[[8084], [7064], [], [2591]]	[['cut%2:30:14::'], [], [], ['pair_of_scissors%1:06:00::', 'scissors%1:06:00::']]
enregistrement163.wav	LOS_OFICIOS	Et peignant beaucoup de cheveux	y peinaba muchos pelos	[[], [2512], [7168], [], [2851]]	[[], ['comb%2:35:01::'], ['many%3:00:00::', 'a_good_deal%4:02:00::', 'a_great_deal%4:02:00::', 'a_lot%4:02:00::', 'lots%4:02:00::', 'much%4:02:04::', 'very_much%4:02:01::', 'legion%5:00:00:many:00', 'numerous%5:00:00:many:00', 'several%5:00:00:some:00', 'much%3:00:00::'], [], ['hair%1:08:00::']]
enregistrement164.wav	LOS_OFICIOS	Il était une fois une fille balayeuse	habia una vez una nina barrendera	[[], [], [], [7291], [], [27509], [2993]]	[[], [], [], ['number%1:10:01::', 'numeral%1:10:00::', '1%5:00:00:cardinal:00', 'ane%5:00:00:cardinal:00', 'i%5:00:00:cardinal:00', 'one%5:00:00:cardinal:00', '1%1:23:00::', 'ace%1:23:00::', 'i%1:23:00::', 'one%1:23:00::', 'single%1:23:00::', 'unity%1:23:00::', 'number%1:23:00::', 'odd%3:00:00::', 'uneven%3:00:04::'], [], ['female_child%1:18:00::', 'girl%1:18:02::', 'little_girl%1:18:00::'], ['dustman%1:18:00::', 'garbage_carter%1:18:00::', 'garbage_collector%1:18:00::', 'garbage_hauler%1:18:00::', 'garbage_man%1:18:00::', 'garbageman%1:18:00::', 'refuse_collector%1:18:00::', 'street_cleaner%1:18:00::', 'street_sweeper%1:18:00::']]
enregistrement165.wav	LOS_OFICIOS	Balayant la tristesse	que barria las tristezas	[[2658], [8477], [11959]]	[['broom%2:35:00::', 'sweep%2:35:00::'], [], ['sad%3:00:00::', 'ashamed%3:00:00::', 'blue%5:00:00:dejected:00', 'depressed%5:00:00:dejected:00', 'dispirited%5:00:00:dejected:00', 'down%5:00:00:dejected:00', 'down_in_the_mouth%5:00:00:dejected:00', 'downcast%5:00:00:dejected:00', 'downhearted%5:00:00:dejected:00', 'gloomy%5:00:00:dejected:00', 'grim%5:00:00:dejected:00', 'low%5:00:00:dejected:00', 'low-spirited%5:00:00:dejected:00', 'distressed%3:00:04::', 'dysphoric%3:00:00::', 'unhappy%3:00:04::', 'unhappy%3:00:00::']]
enregistrement166.wav	LOS_OFICIOS	avec un balai et un plumeau	con escoba y con plumero	[[7064], [], [2745], [], [], [2825]]	[[], [], ['broom%1:06:00::'], [], [], []]
enregistrement167.wav	LOS_OFICIOS	il était une fois une fille camionneur	habia una vez una nina camionera	[[], [], [], [7291], [], [27509], [6956]]	[[], [], [], ['number%1:10:01::', 'numeral%1:10:00::', '1%5:00:00:cardinal:00', 'ane%5:00:00:cardinal:00', 'i%5:00:00:cardinal:00', 'one%5:00:00:cardinal:00', '1%1:23:00::', 'ace%1:23:00::', 'i%1:23:00::', 'one%1:23:00::', 'single%1:23:00::', 'unity%1:23:00::', 'number%1:23:00::', 'odd%3:00:00::', 'uneven%3:00:04::'], [], ['female_child%1:18:00::', 'girl%1:18:02::', 'little_girl%1:18:00::'], ['camion%1:06:02::', 'lorry%1:06:00::', 'dump_truck%1:06:00::', 'dumper%1:06:00::', 'tip_truck%1:06:00::', 'tipper%1:06:00::', 'tipper_lorry%1:06:00::', 'tipper_truck%1:06:00::']]
enregistrement168.wav	LOS_OFICIOS	Transportant des tonnes d’amour	transportando toneladas de carino	[[8983], [], [7138], [7074], [8995]]	[['carry%2:35:02::', 'transport%2:35:00::', 'laden%5:00:00:full:00', 'ladened%5:00:00:full:00', 'loaded%5:00:00:full:00', 'hold%2:35:01::', 'hold_up%2:35:00::', 'support%2:35:00::', 'sustain%2:35:00::'], [], ['kg%1:23:00::', 'kilo%1:23:00::', 'kilogram%1:23:00::'], [], ['lover%1:18:00::', 'fall_in_love%2:30:00::', 'enamored%5:00:00:loving:00', 'in_love%5:00:00:loving:00', 'infatuated%5:00:00:loving:00', 'potty%5:00:00:loving:00', 'smitten%5:00:00:loving:00', 'soft_on%5:00:00:loving:00', 'taken_with%5:00:00:loving:00']]
enregistrement169.wav	LOS_OFICIOS	au monde entier	al mundo entero	[[7041], [30015], [5455]]	[[], ['earth%1:17:00::', 'globe%1:17:00::', 'world%1:17:00::', 'planet%1:17:01::'], ['complete%3:00:00::', 'entire%5:00:01:whole:00', 'full%5:00:01:whole:00', 'total%5:00:00:whole:00']]
enregistrement170.wav	LOS_OFICIOS	Il était une fois deux enfants couturiers	habia una vez dos ninos costureros	[[], [], [], [7291], [], [36560], [2722]]	[[], [], [], ['number%1:10:01::', 'numeral%1:10:00::', '1%5:00:00:cardinal:00', 'ane%5:00:00:cardinal:00', 'i%5:00:00:cardinal:00', 'one%5:00:00:cardinal:00', '1%1:23:00::', 'ace%1:23:00::', 'i%1:23:00::', 'one%1:23:00::', 'single%1:23:00::', 'unity%1:23:00::', 'number%1:23:00::', 'odd%3:00:00::', 'uneven%3:00:04::'], [], ['child%1:18:00::', 'fry%1:18:00::', 'kid%1:18:00::', 'minor%1:18:00::', 'nestling%1:18:00::', 'nipper%1:18:00::', 'shaver%1:18:00::', 'small_fry%1:18:01::', 'tiddler%1:18:00::', 'tike%1:18:01::', 'tyke%1:18:01::', 'youngster%1:18:00::'], ['run_up%2:35:01::', 'sew%2:35:00::', 'sew_together%2:35:00::', 'stitch%2:35:00::']]
enregistrement171.wav	LOS_OFICIOS	Qui cousaient et brodaient	que cosian y bordaban	[[11351], [7068], [], []]	[[''], ['run_up%2:35:01::', 'sew%2:35:00::', 'sew_together%2:35:00::', 'stitch%2:35:00::'], [], []]
enregistrement172.wav	LOS_OFICIOS	sous un soleil de printemps	bajo un sol de primavera	[[7047], [], [7252], [7074], [5553]]	[[], [], ['sun%1:19:00::', 'sunlight%1:19:00::', 'sunshine%1:19:00::', 'sun%1:17:00::'], [], ['spring%1:28:00::', 'springtime%1:28:00::']]
enregistrement173.wav	LOS_OFICIOS	Il était une fois trois enfants repasseuses	habia una vez tres ninas planchadoras	[[], [], [], [7291], [], [6974], [2830]]	[[], [], [], ['number%1:10:01::', 'numeral%1:10:00::', '1%5:00:00:cardinal:00', 'ane%5:00:00:cardinal:00', 'i%5:00:00:cardinal:00', 'one%5:00:00:cardinal:00', '1%1:23:00::', 'ace%1:23:00::', 'i%1:23:00::', 'one%1:23:00::', 'single%1:23:00::', 'unity%1:23:00::', 'number%1:23:00::', 'odd%3:00:00::', 'uneven%3:00:04::'], [], ['female_child%1:18:00::', 'girl%1:18:02::', 'little_girl%1:18:00::'], ['iron%2:35:00::', 'iron_out%2:35:00::', 'press%2:35:03::']]
